filename,length,loudness
../LibriSpeech/test-clean/237/126133/237-126133-0016.flac,4.25,-24.561923244899425
../LibriSpeech/test-clean/237/126133/237-126133-0017.flac,6.21,-24.41526621360549
../LibriSpeech/test-clean/237/126133/237-126133-0018.flac,4.095,-32.29073734444098
../LibriSpeech/test-clean/237/126133/237-126133-0019.flac,7.12,-26.821986749606754
../LibriSpeech/test-clean/237/126133/237-126133-0020.flac,20.16,-29.46536680887903
../LibriSpeech/test-clean/237/126133/237-126133-0021.flac,4.365,-32.467106645384746
../LibriSpeech/test-clean/237/126133/237-126133-0022.flac,5.04,-25.92254853080762
../LibriSpeech/test-clean/237/126133/237-126133-0023.flac,6.675,-29.97668774805081
../LibriSpeech/test-clean/237/126133/237-126133-0024.flac,9.665,-23.35459435851359
../LibriSpeech/test-clean/237/126133/237-126133-0025.flac,3.755,-27.524014347762215
../LibriSpeech/test-clean/237/134493/237-134493-0000.flac,4.105,-21.726878532540425
../LibriSpeech/test-clean/237/134493/237-134493-0001.flac,7.38,-17.897949804605652
../LibriSpeech/test-clean/237/134493/237-134493-0002.flac,11.395,-18.315703123426022
../LibriSpeech/test-clean/237/134493/237-134493-0003.flac,12.765,-16.96367631154887
../LibriSpeech/test-clean/237/134493/237-134493-0004.flac,6.825,-15.371646142185769
../LibriSpeech/test-clean/237/134493/237-134493-0005.flac,10.945,-17.958508001468513
../LibriSpeech/test-clean/237/134493/237-134493-0006.flac,4.395,-15.43253426711935
../LibriSpeech/test-clean/237/134493/237-134493-0007.flac,16.28,-15.206753371292933
../LibriSpeech/test-clean/237/134493/237-134493-0008.flac,2.305,-21.630403387025076
../LibriSpeech/test-clean/237/134493/237-134493-0009.flac,2.975,-20.58889497194951
../LibriSpeech/test-clean/237/134493/237-134493-0010.flac,2.875,-18.046968359856102
../LibriSpeech/test-clean/237/134493/237-134493-0011.flac,5.035,-16.12869035975201
../LibriSpeech/test-clean/237/134493/237-134493-0012.flac,3.66,-17.485467766932075
../LibriSpeech/test-clean/237/134493/237-134493-0013.flac,4.09,-14.086886558835749
../LibriSpeech/test-clean/237/134493/237-134493-0014.flac,3.7,-15.753295215536237
../LibriSpeech/test-clean/237/134493/237-134493-0015.flac,6.55,-16.313978065404072
../LibriSpeech/test-clean/237/134493/237-134493-0016.flac,10.085,-15.571511466225907
../LibriSpeech/test-clean/237/134493/237-134493-0017.flac,9.105,-15.790766053293394
../LibriSpeech/test-clean/237/134493/237-134493-0018.flac,4.79,-17.34375058423347
../LibriSpeech/test-clean/237/134500/237-134500-0000.flac,6.13,-18.884141687989878
../LibriSpeech/test-clean/237/134500/237-134500-0001.flac,14.48,-22.086710328176263
../LibriSpeech/test-clean/237/134500/237-134500-0002.flac,5.07,-20.151881265277737
../LibriSpeech/test-clean/237/134500/237-134500-0003.flac,3.17,-21.999515337009644
../LibriSpeech/test-clean/237/134500/237-134500-0004.flac,20.025,-20.318006181091377
../LibriSpeech/test-clean/237/134500/237-134500-0005.flac,2.39,-16.279365986775815
../LibriSpeech/test-clean/237/134500/237-134500-0006.flac,4.225,-17.20815187257032
../LibriSpeech/test-clean/237/134500/237-134500-0007.flac,2.39,-18.536842604340627
../LibriSpeech/test-clean/237/134500/237-134500-0008.flac,3.76,-18.919179612218695
../LibriSpeech/test-clean/237/134500/237-134500-0009.flac,19.98,-18.858536742201604
../LibriSpeech/test-clean/237/134500/237-134500-0010.flac,3.995,-19.432602596341205
../LibriSpeech/test-clean/237/134500/237-134500-0011.flac,3.35,-18.647291372240606
../LibriSpeech/test-clean/237/134500/237-134500-0012.flac,10.935,-19.562693236954164
../LibriSpeech/test-clean/237/134500/237-134500-0013.flac,10.56,-19.507416923110906
../LibriSpeech/test-clean/237/134500/237-134500-0014.flac,4.25,-20.90961450919517
../LibriSpeech/test-clean/237/134500/237-134500-0015.flac,10.815,-19.221638679392605
../LibriSpeech/test-clean/237/134500/237-134500-0016.flac,3.16,-23.04428260952048
../LibriSpeech/test-clean/237/134500/237-134500-0017.flac,19.62,-19.05838332194913
../LibriSpeech/test-clean/237/134500/237-134500-0018.flac,12.845,-18.390260573810885
../LibriSpeech/test-clean/237/134500/237-134500-0019.flac,2.86,-23.059349204170868
../LibriSpeech/test-clean/237/134500/237-134500-0020.flac,19.62,-24.900080538835105
../LibriSpeech/test-clean/237/134500/237-134500-0021.flac,5.12,-19.613251526604525
../LibriSpeech/test-clean/237/134500/237-134500-0022.flac,5.165,-19.83667031810694
../LibriSpeech/test-clean/237/134500/237-134500-0023.flac,3.06,-18.24611124679071
../LibriSpeech/test-clean/237/134500/237-134500-0024.flac,4.41,-21.710724743919265
../LibriSpeech/test-clean/237/134500/237-134500-0025.flac,11.41,-23.456597848127394
../LibriSpeech/test-clean/237/134500/237-134500-0026.flac,3.05,-20.484567174408696
../LibriSpeech/test-clean/237/134500/237-134500-0027.flac,3.27,-23.429017318051134
../LibriSpeech/test-clean/237/134500/237-134500-0028.flac,4.525,-21.791795797637548
../LibriSpeech/test-clean/237/134500/237-134500-0029.flac,18.585,-20.106144711142896
../LibriSpeech/test-clean/237/134500/237-134500-0030.flac,2.78,-20.274124106634464
../LibriSpeech/test-clean/237/134500/237-134500-0031.flac,10.61,-18.992042325724004
../LibriSpeech/test-clean/237/134500/237-134500-0032.flac,5.025,-22.419965082670032
../LibriSpeech/test-clean/237/134500/237-134500-0033.flac,6.35,-22.229439425807264
../LibriSpeech/test-clean/237/134500/237-134500-0034.flac,3.075,-28.56757458106365
../LibriSpeech/test-clean/237/134500/237-134500-0035.flac,2.555,-20.015387816694723
../LibriSpeech/test-clean/237/134500/237-134500-0036.flac,6.6,-21.0072929480457
../LibriSpeech/test-clean/237/134500/237-134500-0037.flac,7.105,-19.053627838863974
../LibriSpeech/test-clean/237/134500/237-134500-0038.flac,2.435,-19.30932647600058
../LibriSpeech/test-clean/237/134500/237-134500-0039.flac,4.63,-21.282482529403964
../LibriSpeech/test-clean/237/134500/237-134500-0040.flac,4.03,-22.01287310917411
../LibriSpeech/test-clean/237/134500/237-134500-0041.flac,8.92,-20.40644107433569
../LibriSpeech/test-clean/237/134500/237-134500-0042.flac,2.575,-20.052643527896894
../LibriSpeech/test-clean/260/123286/260-123286-0000.flac,7.04,-21.976188552428738
../LibriSpeech/test-clean/260/123286/260-123286-0001.flac,3.07,-23.059349204170868
../LibriSpeech/test-clean/260/123286/260-123286-0002.flac,9.985,-21.400028413873358
../LibriSpeech/test-clean/260/123286/260-123286-0003.flac,7.37,-23.10470643328731
../LibriSpeech/test-clean/260/123286/260-123286-0004.flac,3.465,-22.339781707029893
../LibriSpeech/test-clean/260/123286/260-123286-0005.flac,4.81,-23.36630304099396
../LibriSpeech/test-clean/260/123286/260-123286-0006.flac,7.405,-19.415238253140807
../LibriSpeech/test-clean/260/123286/260-123286-0007.flac,4.55,-23.00298372643461
../LibriSpeech/test-clean/260/123286/260-123286-0008.flac,3.735,-21.70104687145502
../LibriSpeech/test-clean/260/123286/260-123286-0009.flac,5.795,-23.432952035961257
../LibriSpeech/test-clean/260/123286/260-123286-0010.flac,2.575,-25.007922929114063
../LibriSpeech/test-clean/260/123286/260-123286-0011.flac,4.255,-21.78528219430413
../LibriSpeech/test-clean/260/123286/260-123286-0012.flac,2.43,-20.54927207660649
../LibriSpeech/test-clean/260/123286/260-123286-0013.flac,4.73,-21.297858510827776
../LibriSpeech/test-clean/260/123286/260-123286-0014.flac,2.98,-23.265348336967108
../LibriSpeech/test-clean/260/123286/260-123286-0015.flac,5.21,-20.467766608942377
../LibriSpeech/test-clean/260/123286/260-123286-0016.flac,7.0,-21.468815516375315
../LibriSpeech/test-clean/260/123286/260-123286-0017.flac,3.975,-22.81036761963059
../LibriSpeech/test-clean/260/123286/260-123286-0018.flac,5.67,-22.92097042526187
../LibriSpeech/test-clean/260/123286/260-123286-0019.flac,11.905,-19.65136431104641
../LibriSpeech/test-clean/260/123286/260-123286-0020.flac,3.06,-26.25378495133036
../LibriSpeech/test-clean/260/123286/260-123286-0021.flac,2.55,-24.811992298861057
../LibriSpeech/test-clean/260/123286/260-123286-0022.flac,3.235,-22.82136473817671
../LibriSpeech/test-clean/260/123286/260-123286-0023.flac,5.875,-21.840804144532488
../LibriSpeech/test-clean/260/123286/260-123286-0024.flac,3.04,-18.766059002643857
../LibriSpeech/test-clean/260/123286/260-123286-0025.flac,9.205,-20.031334986972503
../LibriSpeech/test-clean/260/123286/260-123286-0026.flac,6.94,-22.350198525753605
../LibriSpeech/test-clean/260/123286/260-123286-0027.flac,7.17,-23.296286534015266
../LibriSpeech/test-clean/260/123286/260-123286-0028.flac,7.465,-21.601668566941132
../LibriSpeech/test-clean/260/123286/260-123286-0029.flac,4.545,-22.792069973011237
../LibriSpeech/test-clean/260/123286/260-123286-0030.flac,7.53,-21.40314331067492
../LibriSpeech/test-clean/260/123286/260-123286-0031.flac,5.06,-22.350198525753605
../LibriSpeech/test-clean/260/123288/260-123288-0000.flac,3.04,-23.119878296774626
../LibriSpeech/test-clean/260/123288/260-123288-0001.flac,5.08,-21.59848166922126
../LibriSpeech/test-clean/260/123288/260-123288-0002.flac,7.25,-21.759276517278646
../LibriSpeech/test-clean/260/123288/260-123288-0003.flac,8.905,-23.048046808772487
../LibriSpeech/test-clean/260/123288/260-123288-0004.flac,4.31,-23.897765095289625
../LibriSpeech/test-clean/260/123288/260-123288-0005.flac,12.55,-21.95292424639674
../LibriSpeech/test-clean/260/123288/260-123288-0006.flac,4.88,-24.432911500807624
../LibriSpeech/test-clean/260/123288/260-123288-0007.flac,11.2,-21.982846957996706
../LibriSpeech/test-clean/260/123288/260-123288-0008.flac,5.515,-19.5249667133118
../LibriSpeech/test-clean/260/123288/260-123288-0009.flac,3.435,-20.2604562995057
../LibriSpeech/test-clean/260/123288/260-123288-0010.flac,9.995,-23.943557094961818
../LibriSpeech/test-clean/260/123288/260-123288-0011.flac,8.98,-22.795726419976646
../LibriSpeech/test-clean/260/123288/260-123288-0012.flac,3.545,-19.49490303297911
../LibriSpeech/test-clean/260/123288/260-123288-0013.flac,11.385,-21.362736522722994
../LibriSpeech/test-clean/260/123288/260-123288-0014.flac,14.44,-21.672077785219845
../LibriSpeech/test-clean/260/123288/260-123288-0015.flac,21.185,-21.89338630822305
../LibriSpeech/test-clean/260/123288/260-123288-0016.flac,4.865,-22.593299522327644
../LibriSpeech/test-clean/260/123288/260-123288-0017.flac,5.225,-22.002852854683006
../LibriSpeech/test-clean/260/123288/260-123288-0018.flac,3.245,-22.106957166337146
../LibriSpeech/test-clean/260/123288/260-123288-0019.flac,2.955,-23.31567901726176
../LibriSpeech/test-clean/260/123288/260-123288-0020.flac,2.9,-23.811008758148088
../LibriSpeech/test-clean/260/123288/260-123288-0021.flac,2.71,-21.221249356255253
../LibriSpeech/test-clean/260/123288/260-123288-0022.flac,3.705,-23.307916827613752
../LibriSpeech/test-clean/260/123288/260-123288-0023.flac,21.465,-23.968636678232123
../LibriSpeech/test-clean/260/123288/260-123288-0024.flac,14.595,-21.0880368657812
../LibriSpeech/test-clean/260/123288/260-123288-0025.flac,13.445,-22.219166344020636
../LibriSpeech/test-clean/260/123288/260-123288-0026.flac,16.04,-21.8440812204582
../LibriSpeech/test-clean/260/123288/260-123288-0027.flac,6.305,-20.509829110697662
../LibriSpeech/test-clean/260/123288/260-123288-0028.flac,2.61,-23.006730066642813
../LibriSpeech/test-clean/260/123440/260-123440-0000.flac,19.485,-23.860477651075303
../LibriSpeech/test-clean/260/123440/260-123440-0001.flac,12.18,-23.20380058864679
../LibriSpeech/test-clean/260/123440/260-123440-0002.flac,14.715,-21.519186891400683
../LibriSpeech/test-clean/260/123440/260-123440-0003.flac,3.585,-21.239574024735642
../LibriSpeech/test-clean/260/123440/260-123440-0004.flac,12.02,-21.459403317905384
../LibriSpeech/test-clean/260/123440/260-123440-0005.flac,3.105,-22.280987883563476
../LibriSpeech/test-clean/260/123440/260-123440-0006.flac,2.715,-21.979517117189943
../LibriSpeech/test-clean/260/123440/260-123440-0007.flac,3.385,-20.448206932841334
../LibriSpeech/test-clean/260/123440/260-123440-0008.flac,3.745,-22.006191655276904
../LibriSpeech/test-clean/260/123440/260-123440-0009.flac,3.115,-22.232866488245904
../LibriSpeech/test-clean/260/123440/260-123440-0010.flac,8.315,-20.9953944672288
../LibriSpeech/test-clean/260/123440/260-123440-0011.flac,4.87,-20.27686025081777
../LibriSpeech/test-clean/260/123440/260-123440-0012.flac,5.245,-18.11711051468996
../LibriSpeech/test-clean/260/123440/260-123440-0013.flac,3.475,-20.848022597423604
../LibriSpeech/test-clean/260/123440/260-123440-0014.flac,3.815,-21.254874168973778
../LibriSpeech/test-clean/260/123440/260-123440-0015.flac,6.2,-21.939658280262346
../LibriSpeech/test-clean/260/123440/260-123440-0016.flac,4.895,-20.529528204664192
../LibriSpeech/test-clean/260/123440/260-123440-0017.flac,3.07,-22.71201512393776
../LibriSpeech/test-clean/260/123440/260-123440-0018.flac,3.64,-21.085032926744493
../LibriSpeech/test-clean/260/123440/260-123440-0019.flac,6.63,-21.880210894793365
../LibriSpeech/test-clean/260/123440/260-123440-0020.flac,4.995,-20.450998477020292
../LibriSpeech/test-clean/2830/3979/2830-3979-0000.flac,6.12,-21.769019524063612
../LibriSpeech/test-clean/2830/3979/2830-3979-0001.flac,16.125,-19.358427169998716
../LibriSpeech/test-clean/2830/3979/2830-3979-0002.flac,4.315,-25.022088558192507
../LibriSpeech/test-clean/2830/3979/2830-3979-0003.flac,8.085,-21.830980328626023
../LibriSpeech/test-clean/2830/3979/2830-3979-0004.flac,15.56,-23.660229500882252
../LibriSpeech/test-clean/2830/3979/2830-3979-0005.flac,18.945,-19.87055380152435
../LibriSpeech/test-clean/2830/3979/2830-3979-0006.flac,4.55,-19.917688681584174
../LibriSpeech/test-clean/2830/3979/2830-3979-0007.flac,14.675,-21.47195518372852
../LibriSpeech/test-clean/2830/3979/2830-3979-0008.flac,9.44,-21.362736522722994
../LibriSpeech/test-clean/2830/3979/2830-3979-0009.flac,8.35,-19.245907735801847
../LibriSpeech/test-clean/2830/3979/2830-3979-0010.flac,3.36,-21.19687644755702
../LibriSpeech/test-clean/2830/3979/2830-3979-0011.flac,9.45,-19.512427531636394
../LibriSpeech/test-clean/2830/3979/2830-3979-0012.flac,3.625,-16.720440766951977
../LibriSpeech/test-clean/2830/3980/2830-3980-0000.flac,3.73,-15.323550533225951
../LibriSpeech/test-clean/2830/3980/2830-3980-0001.flac,3.945,-14.97033682244868
../LibriSpeech/test-clean/2830/3980/2830-3980-0002.flac,16.2,-16.702288430903096
../LibriSpeech/test-clean/2830/3980/2830-3980-0003.flac,2.48,-15.95891720391032
../LibriSpeech/test-clean/2830/3980/2830-3980-0004.flac,3.81,-18.12565121315396
../LibriSpeech/test-clean/2830/3980/2830-3980-0005.flac,6.45,-17.9668940891468
../LibriSpeech/test-clean/2830/3980/2830-3980-0006.flac,6.41,-20.30976138727055
../LibriSpeech/test-clean/2830/3980/2830-3980-0007.flac,10.19,-20.775263840281465
../LibriSpeech/test-clean/2830/3980/2830-3980-0008.flac,4.84,-23.070666325821488
../LibriSpeech/test-clean/2830/3980/2830-3980-0009.flac,3.885,-22.17478952699856
../LibriSpeech/test-clean/2830/3980/2830-3980-0010.flac,6.525,-21.70427163096415
../LibriSpeech/test-clean/2830/3980/2830-3980-0011.flac,5.525,-21.65602549893222
../LibriSpeech/test-clean/2830/3980/2830-3980-0012.flac,3.42,-21.976188552428738
../LibriSpeech/test-clean/2830/3980/2830-3980-0013.flac,4.145,-23.097130427889383
../LibriSpeech/test-clean/2830/3980/2830-3980-0014.flac,2.525,-21.972861262735467
../LibriSpeech/test-clean/2830/3980/2830-3980-0015.flac,2.685,-24.223497689651794
../LibriSpeech/test-clean/2830/3980/2830-3980-0016.flac,2.37,-25.13146611175173
../LibriSpeech/test-clean/2830/3980/2830-3980-0017.flac,3.665,-20.61446261322112
../LibriSpeech/test-clean/2830/3980/2830-3980-0018.flac,3.42,-22.046357690496915
../LibriSpeech/test-clean/2830/3980/2830-3980-0019.flac,7.015,-20.608774407622896
../LibriSpeech/test-clean/2830/3980/2830-3980-0020.flac,3.46,-23.993788885879663
../LibriSpeech/test-clean/2830/3980/2830-3980-0021.flac,2.91,-19.041750509462208
../LibriSpeech/test-clean/2830/3980/2830-3980-0022.flac,3.27,-24.345041356998056
../LibriSpeech/test-clean/2830/3980/2830-3980-0023.flac,6.16,-23.79458153880612
../LibriSpeech/test-clean/2830/3980/2830-3980-0024.flac,3.935,-22.665054491645282
../LibriSpeech/test-clean/2830/3980/2830-3980-0025.flac,8.795,-20.54644877424519
../LibriSpeech/test-clean/2830/3980/2830-3980-0026.flac,8.91,-24.292742816832018
../LibriSpeech/test-clean/2830/3980/2830-3980-0027.flac,20.43,-18.070286198391905
../LibriSpeech/test-clean/2830/3980/2830-3980-0028.flac,3.54,-18.01949137738645
../LibriSpeech/test-clean/2830/3980/2830-3980-0029.flac,9.075,-18.38585708087091
../LibriSpeech/test-clean/2830/3980/2830-3980-0030.flac,5.25,-18.895805298763676
../LibriSpeech/test-clean/2830/3980/2830-3980-0031.flac,8.485,-21.976188552428738
../LibriSpeech/test-clean/2830/3980/2830-3980-0032.flac,7.22,-21.59529594036176
../LibriSpeech/test-clean/2830/3980/2830-3980-0033.flac,2.71,-20.58322347998303
../LibriSpeech/test-clean/2830/3980/2830-3980-0034.flac,2.97,-19.216792994671078
../LibriSpeech/test-clean/2830/3980/2830-3980-0035.flac,3.335,-18.987323015834438
../LibriSpeech/test-clean/2830/3980/2830-3980-0036.flac,5.765,-19.006215659798567
../LibriSpeech/test-clean/2830/3980/2830-3980-0037.flac,6.42,-22.92097042526187
../LibriSpeech/test-clean/2830/3980/2830-3980-0038.flac,5.54,-21.443738950020457
../LibriSpeech/test-clean/2830/3980/2830-3980-0039.flac,5.195,-18.557024104769457
../LibriSpeech/test-clean/2830/3980/2830-3980-0040.flac,2.62,-23.852213245467937
../LibriSpeech/test-clean/2830/3980/2830-3980-0041.flac,4.89,-20.010078593034272
../LibriSpeech/test-clean/2830/3980/2830-3980-0042.flac,3.02,-21.31943071544706
../LibriSpeech/test-clean/2830/3980/2830-3980-0043.flac,15.8,-22.657852261018636
../LibriSpeech/test-clean/2830/3980/2830-3980-0044.flac,3.49,-22.10357941415067
../LibriSpeech/test-clean/2830/3980/2830-3980-0045.flac,3.51,-21.688159792476647
../LibriSpeech/test-clean/2830/3980/2830-3980-0046.flac,2.84,-20.378708325239458
../LibriSpeech/test-clean/2830/3980/2830-3980-0047.flac,7.865,-23.615903361529533
../LibriSpeech/test-clean/2830/3980/2830-3980-0048.flac,10.44,-20.492979658977255
../LibriSpeech/test-clean/2830/3980/2830-3980-0049.flac,3.42,-22.2740970544531
../LibriSpeech/test-clean/2830/3980/2830-3980-0050.flac,7.475,-19.633557531499996
../LibriSpeech/test-clean/2830/3980/2830-3980-0051.flac,6.44,-19.756400681767584
../LibriSpeech/test-clean/2830/3980/2830-3980-0052.flac,4.88,-22.887641453759628
../LibriSpeech/test-clean/2830/3980/2830-3980-0053.flac,5.015,-22.009531739777994
../LibriSpeech/test-clean/2830/3980/2830-3980-0054.flac,10.085,-20.685881282633652
../LibriSpeech/test-clean/2830/3980/2830-3980-0055.flac,7.335,-21.082030026234698
../LibriSpeech/test-clean/2830/3980/2830-3980-0056.flac,5.35,-21.717182654728326
../LibriSpeech/test-clean/2830/3980/2830-3980-0057.flac,8.07,-20.93614533136413
../LibriSpeech/test-clean/2830/3980/2830-3980-0058.flac,2.69,-22.5754530199776
../LibriSpeech/test-clean/2830/3980/2830-3980-0059.flac,14.6,-21.840804144532488
../LibriSpeech/test-clean/2830/3980/2830-3980-0060.flac,2.675,-20.671550492981087
../LibriSpeech/test-clean/2830/3980/2830-3980-0061.flac,7.12,-21.95292424639674
../LibriSpeech/test-clean/2830/3980/2830-3980-0062.flac,5.44,-20.28781345483933
../LibriSpeech/test-clean/2830/3980/2830-3980-0063.flac,5.415,-22.865492976893073
../LibriSpeech/test-clean/2830/3980/2830-3980-0064.flac,2.88,-22.332844095129065
../LibriSpeech/test-clean/2830/3980/2830-3980-0065.flac,6.515,-21.909883729399198
../LibriSpeech/test-clean/2830/3980/2830-3980-0066.flac,6.085,-21.421856186073803
../LibriSpeech/test-clean/2830/3980/2830-3980-0067.flac,8.13,-22.232866488245904
../LibriSpeech/test-clean/2830/3980/2830-3980-0068.flac,5.0,-21.80483767642123
../LibriSpeech/test-clean/2830/3980/2830-3980-0069.flac,5.555,-21.10006302157995
../LibriSpeech/test-clean/2830/3980/2830-3980-0070.flac,3.73,-21.791795797637548
../LibriSpeech/test-clean/2830/3980/2830-3980-0071.flac,3.96,-21.02815459041814
../LibriSpeech/test-clean/2830/3980/2830-3980-0072.flac,4.855,-23.025486043781967
../LibriSpeech/test-clean/2830/3980/2830-3980-0073.flac,16.56,-20.637252759816477
../LibriSpeech/test-clean/2830/3980/2830-3980-0074.flac,5.7,-20.927292716731948
../LibriSpeech/test-clean/2830/3980/2830-3980-0075.flac,5.79,-21.98951047166304
../LibriSpeech/test-clean/2830/3980/2830-3980-0076.flac,4.81,-22.73014472692561
../LibriSpeech/test-clean/2961/960/2961-960-0000.flac,27.18,-24.120654183631558
../LibriSpeech/test-clean/2961/960/2961-960-0001.flac,8.25,-23.951908912564974
../LibriSpeech/test-clean/2961/960/2961-960-0002.flac,15.35,-23.249920464992606
../LibriSpeech/test-clean/2961/960/2961-960-0003.flac,17.315,-20.839259297902988
../LibriSpeech/test-clean/2961/960/2961-960-0004.flac,8.22,-21.82116761098881
../LibriSpeech/test-clean/2961/960/2961-960-0005.flac,10.355,-21.14228617935541
../LibriSpeech/test-clean/2961/960/2961-960-0006.flac,15.725,-24.561923244899425
../LibriSpeech/test-clean/2961/960/2961-960-0007.flac,7.64,-25.37410450471753
../LibriSpeech/test-clean/2961/960/2961-960-0008.flac,15.455,-22.37106971634388
../LibriSpeech/test-clean/2961/960/2961-960-0009.flac,11.86,-23.342901438231145
../LibriSpeech/test-clean/2961/960/2961-960-0010.flac,20.46,-23.972823658133912
../LibriSpeech/test-clean/2961/960/2961-960-0011.flac,20.875,-20.9953944672288
../LibriSpeech/test-clean/2961/960/2961-960-0012.flac,6.89,-17.62348480667548
../LibriSpeech/test-clean/2961/960/2961-960-0013.flac,10.575,-21.163474977967844
../LibriSpeech/test-clean/2961/960/2961-960-0014.flac,8.775,-20.950919768738352
../LibriSpeech/test-clean/2961/960/2961-960-0015.flac,7.83,-22.65425338396775
../LibriSpeech/test-clean/2961/960/2961-960-0016.flac,7.76,-22.57188811549987
../LibriSpeech/test-clean/2961/960/2961-960-0017.flac,7.87,-22.222589354759744
../LibriSpeech/test-clean/2961/960/2961-960-0018.flac,8.38,-20.340030635714363
../LibriSpeech/test-clean/2961/960/2961-960-0019.flac,12.13,-23.436888537110917
../LibriSpeech/test-clean/2961/960/2961-960-0020.flac,9.88,-22.650655997443735
../LibriSpeech/test-clean/2961/960/2961-960-0021.flac,15.785,-20.992422392045626
../LibriSpeech/test-clean/2961/960/2961-960-0022.flac,7.425,-22.865492976893073
../LibriSpeech/test-clean/2961/961/2961-961-0000.flac,4.665,-25.649076491351277
../LibriSpeech/test-clean/2961/961/2961-961-0001.flac,9.185,-25.017364114432805
../LibriSpeech/test-clean/2961/961/2961-961-0002.flac,19.99,-20.998367559723363
../LibriSpeech/test-clean/2961/961/2961-961-0003.flac,4.73,-29.293672474533512
../LibriSpeech/test-clean/2961/961/2961-961-0004.flac,11.48,-25.438316662553117
../LibriSpeech/test-clean/2961/961/2961-961-0005.flac,3.775,-28.137698224537665
../LibriSpeech/test-clean/2961/961/2961-961-0006.flac,4.6,-24.807380730057183
../LibriSpeech/test-clean/2961/961/2961-961-0007.flac,8.505,-26.09727820109122
../LibriSpeech/test-clean/2961/961/2961-961-0008.flac,7.155,-25.896378310232514
../LibriSpeech/test-clean/2961/961/2961-961-0009.flac,5.705,-24.633931032543824
../LibriSpeech/test-clean/2961/961/2961-961-0010.flac,7.83,-22.28788418375748
../LibriSpeech/test-clean/2961/961/2961-961-0011.flac,7.815,-25.463140599535738
../LibriSpeech/test-clean/2961/961/2961-961-0012.flac,13.015,-25.9382885948638
../LibriSpeech/test-clean/2961/961/2961-961-0013.flac,5.12,-26.620848990947955
../LibriSpeech/test-clean/2961/961/2961-961-0014.flac,9.565,-23.922712617384114
../LibriSpeech/test-clean/2961/961/2961-961-0015.flac,6.815,-21.393801969421734
../LibriSpeech/test-clean/2961/961/2961-961-0016.flac,7.815,-27.48627689677957
../LibriSpeech/test-clean/2961/961/2961-961-0017.flac,9.73,-26.028025110955525
../LibriSpeech/test-clean/2961/961/2961-961-0018.flac,5.29,-28.301587796843094
../LibriSpeech/test-clean/2961/961/2961-961-0019.flac,12.255,-21.582564696399693
../LibriSpeech/test-clean/2961/961/2961-961-0020.flac,6.125,-25.649076491351277
../LibriSpeech/test-clean/2961/961/2961-961-0021.flac,4.94,-28.294696967732726
../LibriSpeech/test-clean/2961/961/2961-961-0022.flac,25.985,-24.53507348738924
../LibriSpeech/test-clean/3570/5694/3570-5694-0000.flac,12.085,-20.331764919336678
../LibriSpeech/test-clean/3570/5694/3570-5694-0001.flac,5.675,-21.09705492124233
../LibriSpeech/test-clean/3570/5694/3570-5694-0002.flac,10.615,-22.543421430001573
../LibriSpeech/test-clean/3570/5694/3570-5694-0003.flac,19.025,-19.988874091473402
../LibriSpeech/test-clean/3570/5694/3570-5694-0004.flac,5.33,-21.487670566409093
../LibriSpeech/test-clean/3570/5694/3570-5694-0005.flac,8.405,-24.07392147807927
../LibriSpeech/test-clean/3570/5694/3570-5694-0006.flac,14.505,-22.77016355625918
../LibriSpeech/test-clean/3570/5694/3570-5694-0007.flac,10.545,-21.736585245755577
../LibriSpeech/test-clean/3570/5694/3570-5694-0008.flac,9.495,-22.357150018432023
../LibriSpeech/test-clean/3570/5694/3570-5694-0009.flac,12.605,-22.02959926423313
../LibriSpeech/test-clean/3570/5694/3570-5694-0010.flac,13.005,-20.83050483087121
../LibriSpeech/test-clean/3570/5694/3570-5694-0011.flac,11.03,-22.398976213081838
../LibriSpeech/test-clean/3570/5694/3570-5694-0012.flac,3.205,-20.409219225530997
../LibriSpeech/test-clean/3570/5694/3570-5694-0013.flac,5.61,-22.58258722131343
../LibriSpeech/test-clean/3570/5694/3570-5694-0014.flac,11.255,-20.989451333477902
../LibriSpeech/test-clean/3570/5694/3570-5694-0015.flac,8.435,-21.199919323621792
../LibriSpeech/test-clean/3570/5694/3570-5694-0016.flac,14.15,-20.694491119424605
../LibriSpeech/test-clean/3570/5694/3570-5694-0017.flac,8.335,-19.407807005314297
../LibriSpeech/test-clean/3570/5694/3570-5694-0018.flac,7.815,-21.190793891539496
../LibriSpeech/test-clean/3570/5694/3570-5694-0019.flac,3.755,-21.462539584282865
../LibriSpeech/test-clean/3570/5694/3570-5694-0020.flac,14.035,-21.052057982560882
../LibriSpeech/test-clean/3570/5694/3570-5694-0021.flac,10.555,-20.252265926774292
../LibriSpeech/test-clean/3570/5694/3570-5694-0022.flac,4.295,-19.23376473139427
../LibriSpeech/test-clean/3570/5695/3570-5695-0000.flac,4.83,-20.868504745188726
../LibriSpeech/test-clean/3570/5695/3570-5695-0001.flac,14.715,-18.541323331619804
../LibriSpeech/test-clean/3570/5695/3570-5695-0002.flac,7.805,-21.85063908384111
../LibriSpeech/test-clean/3570/5695/3570-5695-0003.flac,5.355,-19.896708261629637
../LibriSpeech/test-clean/3570/5695/3570-5695-0004.flac,10.6,-18.8353248373184
../LibriSpeech/test-clean/3570/5695/3570-5695-0005.flac,20.03,-18.357288664150264
